  11.4519  -1.78816         0         0         0 -0.584272
  10.856 -6.17003        0        0        0 -0.45399
  41.9513  -10.6883         0         0         0 -0.595379
    42.06   -14.993         0         0         0 -0.268601
  64.5898  -31.2042         0        -0        -0 -0.919554
  64.2592  -30.5866         0         0         0 -0.793353
   64.326   -30.336         0         0         0 -0.366501
  67.603  -33.315        0        0        0 0.162037
    68.11   -33.554         0         0         0 -0.402575
  68.7641  -36.0879         0        -0        -0 -0.887011
   68.871    -35.96         0         0         0 -0.652962
    74.165    -42.792          0          0          0 -0.0148403
  74.2167  -42.8815         0         0         0 -0.515038
  76.8506  -48.4015         0         0         0 -0.801304
  83.0611  -50.8183         0         0         0 -0.390731
